contrast_scope,replicate,cell_type,gene,ctrl_cpm,stim_cpm,log2fc_stim_vs_ctrl,ctrl_n_cells,stim_n_cells
by_cell_type,patient_1015,CD4 T cells,S100A6,4792.802387992769,2874.000761324705,-0.7377085431445458,951,835
by_cell_type,patient_1015,CD4 T cells,SAT1,2319.323962610536,11565.791143255932,2.3178390855527535,951,835
by_cell_type,patient_1015,CD4 T cells,SH3BGRL3,11267.289824404053,6775.789874381424,-0.7336370624650073,951,835
by_cell_type,patient_1015,CD4 T cells,SOD2,840.8425242092577,1268.8745083111282,0.5933526059253342,951,835
by_cell_type,patient_1015,CD4 T cells,TIMP1,2137.1414156985297,1237.1526456033498,-0.7884133940410312,951,835
by_cell_type,patient_1015,CD4 T cells,TNFSF10,469.4704093501689,5405.405405405406,3.5238944386128974,951,835
by_cell_type,patient_1015,CD4 T cells,TYMP,483.4844514203232,2334.7290952924754,2.270531485965842,951,835
by_cell_type,patient_1015,CD4 T cells,TYROBP,175.1755258769287,145.92056845577972,-0.2627949865080268,951,835
by_cell_type,patient_1015,CD4 T cells,VIM,9732.752217722156,5012.054307828956,-0.9573759777628563,951,835
by_cell_type,patient_1015,CD8 T cells,ACTB,15276.524429547504,12261.368927518237,-0.3171846826974445,85,60
by_cell_type,patient_1015,CD8 T cells,ACTG1,3609.642903184221,6751.513270215738,0.9032617938813523,85,60
by_cell_type,patient_1015,CD8 T cells,ANXA1,13600.61879592626,22660.251435666614,0.7364703730017244,85,60
by_cell_type,patient_1015,CD8 T cells,APOBEC3A,64.45790898543251,155.2072016141549,1.261258574454632,85,60
by_cell_type,patient_1015,CD8 T cells,BST2,1740.3635426066778,6053.080862952042,1.7979856675587982,85,60
by_cell_type,patient_1015,CD8 T cells,C15orf48,193.37372695629753,232.81080242123235,0.2671357984147047,85,60
by_cell_type,patient_1015,CD8 T cells,CCR7,580.1211808688927,1629.6756169486264,1.4893582856341183,85,60
by_cell_type,patient_1015,CD8 T cells,CD63,3867.4745391259507,1940.0900201769364,-0.9950829398534626,85,60
by_cell_type,patient_1015,CD8 T cells,CD74,6059.043444630656,6829.116871022815,0.17259555008334893,85,60
by_cell_type,patient_1015,CD8 T cells,CREM,3931.932448111383,3802.576439546795,-0.048255046469813934,85,60
by_cell_type,patient_1015,CD8 T cells,CST3,128.91581797086502,77.60360080707746,-0.7285529953518157,85,60
by_cell_type,patient_1015,CD8 T cells,CTSS,322.2895449271625,1552.0720161415488,2.265994433537024,85,60
by_cell_type,patient_1015,CD8 T cells,CXCL10,0.0,853.6396088778519,10.738328086990974,85,60
by_cell_type,patient_1015,CD8 T cells,CXCL16,0.0,77.60360080707746,7.2873171572976725,85,60
by_cell_type,patient_1015,CD8 T cells,EMP3,4254.221993038546,3026.540431476021,-0.4911569230983144,85,60
by_cell_type,patient_1015,CD8 T cells,FCER1G,515.6632718834601,776.0360080707744,0.5892253354432473,85,60
by_cell_type,patient_1015,CD8 T cells,FCGR3A,580.1211808688927,931.2432096849294,0.6823351980231447,85,60
by_cell_type,patient_1015,CD8 T cells,FTH1,117764.5997163852,62315.69144808319,-0.9182330838954496,85,60
by_cell_type,patient_1015,CD8 T cells,FTL,17790.382879979374,12571.783330746546,-0.5008914163302514,85,60
by_cell_type,patient_1015,CD8 T cells,GAPDH,17919.29869795024,10321.2789073413,-0.7958627974563282,85,60
by_cell_type,patient_1015,CD8 T cells,HLA-DMA,515.6632718834601,310.4144032283098,-0.731310037042892,85,60
by_cell_type,patient_1015,CD8 T cells,HLA-DPA1,2513.858450431868,3336.9548347043306,0.4085579761195586,85,60
by_cell_type,patient_1015,CD8 T cells,HLA-DPB1,4254.221993038546,2172.9008225981684,-0.9691106045918847,85,60
by_cell_type,patient_1015,CD8 T cells,HLA-DQA1,128.91581797086502,0.0,-8.015870152649487,85,60
by_cell_type,patient_1015,CD8 T cells,HLA-DQB1,322.2895449271625,310.4144032283098,-0.054076399214890714,85,60
by_cell_type,patient_1015,CD8 T cells,HLA-DRA,1289.15817970865,1241.6576129132393,-0.05414049047151437,85,60
by_cell_type,patient_1015,CD8 T cells,HLA-DRB1,1160.2423617377854,1707.2792177557037,0.5570736876518403,85,60
by_cell_type,patient_1015,CD8 T cells,HSP90AA1,2707.232177388166,3026.540431476021,0.1608228964717,85,60
by_cell_type,patient_1015,CD8 T cells,HSP90AB1,2191.5689055047055,1396.8648145273942,-0.6495844297363558,85,60
by_cell_type,patient_1015,CD8 T cells,HSPA8,3287.353358257058,6285.891665373273,0.9350862054286164,85,60
by_cell_type,patient_1015,CD8 T cells,IFI6,386.74745391259506,26928.449480055875,6.11975838645316,85,60
by_cell_type,patient_1015,CD8 T cells,IFIT1,322.2895449271625,11718.143721868695,5.182067945473035,85,60
by_cell_type,patient_1015,CD8 T cells,IFIT2,128.91581797086502,5897.873661337886,5.510231351883166,85,60
by_cell_type,patient_1015,CD8 T cells,IFIT3,128.91581797086502,15132.702157380101,6.869559518339218,85,60
by_cell_type,patient_1015,CD8 T cells,IFITM3,257.83163594173004,5277.0448548812665,4.352570699920591,85,60
by_cell_type,patient_1015,CD8 T cells,IRF7,1289.15817970865,5820.270060530808,2.1742212935041785,85,60
by_cell_type,patient_1015,CD8 T cells,ISG15,1998.1951785484077,53468.88095607636,4.7415826057468315,85,60
by_cell_type,patient_1015,CD8 T cells,ISG20,3803.016630140518,35154.43116560608,3.2083212515640973,85,60
by_cell_type,patient_1015,CD8 T cells,LGALS1,2127.110996519273,1241.6576129132393,-0.7763861550734905,85,60
by_cell_type,patient_1015,CD8 T cells,LTB,709.0369988397576,543.2252056495421,-0.384000206468885,85,60
by_cell_type,patient_1015,CD8 T cells,LY6E,2384.942632461003,15908.738165450877,2.7375358555343254,85,60
by_cell_type,patient_1015,CD8 T cells,MS4A7,0.0,0.0,0.0,85,60
by_cell_type,patient_1015,CD8 T cells,MX1,580.1211808688927,14279.06254850225,4.6202107711861125,85,60
by_cell_type,patient_1015,CD8 T cells,OAS1,257.83163594173004,6906.720471829893,4.740809038371742,85,60
by_cell_type,patient_1015,CD8 T cells,PFN1,12440.376434188474,7682.756479900668,-0.6952983048138499,85,60
by_cell_type,patient_1015,CD8 T cells,PLSCR1,386.74745391259506,9002.017693620985,4.539000871223372,85,60
by_cell_type,patient_1015,CD8 T cells,PSAP,837.9528168106227,698.4324072636971,-0.26257665828058485,85,60
by_cell_type,patient_1015,CD8 T cells,RGCC,6381.332989557818,2483.3152258264786,-1.3614130006315914,85,60
by_cell_type,patient_1015,CD8 T cells,RSAD2,0.0,3957.78364116095,12.95065928083592,85,60
by_cell_type,patient_1015,CD8 T cells,S100A10,3287.353358257058,4966.630451652957,0.5952666820179573,85,60
by_cell_type,patient_1015,CD8 T cells,S100A11,3674.100812169653,3880.1800403538728,0.07872195648232072,85,60
by_cell_type,patient_1015,CD8 T cells,S100A6,4254.221993038546,3259.3512338972528,-0.38425874080011724,85,60
by_cell_type,patient_1015,CD8 T cells,SAT1,902.4107257960552,6673.909669408661,2.885984985447397,85,60
by_cell_type,patient_1015,CD8 T cells,SH3BGRL3,14180.739976795154,6984.32407263697,-1.021688000289597,85,60
by_cell_type,patient_1015,CD8 T cells,SOD2,193.37372695629753,931.2432096849294,2.2648150919414656,85,60
by_cell_type,patient_1015,CD8 T cells,TIMP1,1546.9898156503803,232.81080242123235,-2.729604903225069,85,60
by_cell_type,patient_1015,CD8 T cells,TNFSF10,709.0369988397576,5277.0448548812665,2.894917114610722,85,60
by_cell_type,patient_1015,CD8 T cells,TYMP,644.579089854325,2716.1260282477106,2.07426801932378,85,60
by_cell_type,patient_1015,CD8 T cells,TYROBP,1546.9898156503803,1474.4684153344715,-0.06924585356216895,85,60
by_cell_type,patient_1015,CD8 T cells,VIM,8250.612350135361,4733.819649231724,-0.8014315088153587,85,60
by_cell_type,patient_1015,Dendritic cells,ACTB,29656.27796003579,17077.284500933678,-0.7962410392777635,40,36
by_cell_type,patient_1015,Dendritic cells,ACTG1,4156.725320608411,2304.07806758629,-0.8511183040047001,40,36
by_cell_type,patient_1015,Dendritic cells,ANXA1,5964.807634953772,5496.656827901934,-0.1179109021168383,40,36
by_cell_type,patient_1015,Dendritic cells,APOBEC3A,18.640023859230542,7484.488886211673,8.611263735697417,40,36
by_cell_type,patient_1015,Dendritic cells,BST2,1006.5612883984492,4578.037467622432,2.1847353421336386,40,36
by_cell_type,patient_1015,Dendritic cells,C15orf48,8760.811213838353,9442.202276971268,0.10805298464101298,40,36
by_cell_type,patient_1015,Dendritic cells,CCR7,4100.805249030719,6987.530871634239,0.7688028582468149,40,36
by_cell_type,patient_1015,Dendritic cells,CD63,5349.686847599165,3960.604782844407,-0.43368641118353324,40,36
by_cell_type,patient_1015,Dendritic cells,CD74,41567.253206084104,32949.82229986145,-0.33517219356824945,40,36
by_cell_type,patient_1015,Dendritic cells,CREM,857.4410975246049,692.7293536533944,-0.30754585767360965,40,36
by_cell_type,patient_1015,Dendritic cells,CST3,8704.891142260663,10496.355641226432,0.26997620354801377,40,36
by_cell_type,patient_1015,Dendritic cells,CTSS,950.6412168207576,2198.6627311607735,1.20922290268639,40,36
by_cell_type,patient_1015,Dendritic cells,CXCL10,37.280047718461084,44003.373290765616,10.185790278370803,40,36
by_cell_type,patient_1015,Dendritic cells,CXCL16,1043.84133611691,45.17800132522137,-4.514949988279593,40,36
by_cell_type,patient_1015,Dendritic cells,EMP3,6710.408589322994,5210.529486175531,-0.3649396878417477,40,36
by_cell_type,patient_1015,Dendritic cells,FCER1G,2590.9633164330453,2183.6033973856997,-0.24672581540426108,40,36
by_cell_type,patient_1015,Dendritic cells,FCGR3A,167.76021473307486,60.23733510029516,-1.4700385749610048,40,36
by_cell_type,patient_1015,Dendritic cells,FTH1,185878.31792424695,98668.75489428348,-0.9136898558652398,40,36
by_cell_type,patient_1015,Dendritic cells,FTL,113461.82523113629,60854.76778507319,-0.8987592784112888,40,36
by_cell_type,patient_1015,Dendritic cells,GAPDH,9730.092454518342,5571.9534967773025,-0.80421497530401,40,36
by_cell_type,patient_1015,Dendritic cells,HLA-DMA,3988.965105875335,1761.9420516836335,-1.1786195045774743,40,36
by_cell_type,patient_1015,Dendritic cells,HLA-DPA1,16999.701759618252,14456.96042407084,-0.23373771558746093,40,36
by_cell_type,patient_1015,Dendritic cells,HLA-DPB1,16850.58156874441,12514.306367086321,-0.4292052228455905,40,36
by_cell_type,patient_1015,Dendritic cells,HLA-DQA1,8089.770354906053,3810.0114450936694,-1.0862032658389253,40,36
by_cell_type,patient_1015,Dendritic cells,HLA-DQB1,6840.888756337607,2846.2140834889465,-1.2649916124779104,40,36
by_cell_type,patient_1015,Dendritic cells,HLA-DRA,54689.8300029824,32934.762966086375,-0.7316526982599729,40,36
by_cell_type,patient_1015,Dendritic cells,HLA-DRB1,27121.234715180435,18809.107885067166,-0.5279796826818988,40,36
by_cell_type,patient_1015,Dendritic cells,HSP90AA1,2236.802863107665,6038.79284380459,1.4326190637294651,40,36
by_cell_type,patient_1015,Dendritic cells,HSP90AB1,1882.6424097822846,2319.1374013613636,0.30075719959451597,40,36
by_cell_type,patient_1015,Dendritic cells,HSPA8,2106.322696093051,2725.7394132883564,0.37184335615174824,40,36
by_cell_type,patient_1015,Dendritic cells,IFI6,410.0805249030719,6565.869525932173,3.9993588379053744,40,36
by_cell_type,patient_1015,Dendritic cells,IFIT1,18.640023859230542,6324.920185530992,8.368424879995239,40,36
by_cell_type,patient_1015,Dendritic cells,IFIT2,0.0,3885.308113969038,12.923998945271306,40,36
by_cell_type,patient_1015,Dendritic cells,IFIT3,37.280047718461084,7424.251551111379,7.618574416736856,40,36
by_cell_type,patient_1015,Dendritic cells,IFITM3,447.360572621533,11701.102343232335,4.707512622409148,40,36
by_cell_type,patient_1015,Dendritic cells,IRF7,354.1604533253803,4864.164809348834,3.7778300266385614,40,36
by_cell_type,patient_1015,Dendritic cells,ISG15,876.0811213838354,63610.625865911694,6.181247702680411,40,36
by_cell_type,patient_1015,Dendritic cells,ISG20,894.721145243066,13884.705740618034,3.9551606305020943,40,36
by_cell_type,patient_1015,Dendritic cells,LGALS1,5890.247539516851,5843.021504728631,-0.011612676307164449,40,36
by_cell_type,patient_1015,Dendritic cells,LTB,260.9603340292275,542.1360159026565,1.0533927127436034,40,36
by_cell_type,patient_1015,Dendritic cells,LY6E,354.1604533253803,6836.937533883502,4.268945372071249,40,36
by_cell_type,patient_1015,Dendritic cells,MS4A7,745.6009543692215,647.551352328173,-0.2032627152494424,40,36
by_cell_type,patient_1015,Dendritic cells,MX1,354.1604533253803,5782.784169628336,4.027378617087104,40,36
by_cell_type,patient_1015,Dendritic cells,OAS1,149.12019087384434,3614.24010601771,4.59451514186408,40,36
by_cell_type,patient_1015,Dendritic cells,PFN1,14688.338801073665,6897.174868983796,-1.090538318641821,40,36
by_cell_type,patient_1015,Dendritic cells,PLSCR1,484.64062033999403,4186.494789470514,3.109440237590558,40,36
by_cell_type,patient_1015,Dendritic cells,PSAP,2236.802863107665,1430.6367086320101,-0.6445990754867097,40,36
by_cell_type,patient_1015,Dendritic cells,RGCC,484.64062033999403,15.05933377507379,-4.962550787061277,40,36
by_cell_type,patient_1015,Dendritic cells,RSAD2,0.0,6053.8521775796635,13.563756882865162,40,36
by_cell_type,patient_1015,Dendritic cells,S100A10,7922.010140172979,6761.640865008132,-0.22847753120865733,40,36
by_cell_type,patient_1015,Dendritic cells,S100A11,6356.248135997615,7273.658213360642,0.19449137703713681,40,36
by_cell_type,patient_1015,Dendritic cells,S100A6,4641.365940948404,3614.24010601771,-0.3608129341820323,40,36
by_cell_type,patient_1015,Dendritic cells,SAT1,2031.7626006561288,4623.215468947654,1.1859657876814396,40,36
by_cell_type,patient_1015,Dendritic cells,SH3BGRL3,8965.85147628989,4156.376121920366,-1.1090212981982859,40,36
by_cell_type,patient_1015,Dendritic cells,SOD2,3672.0847002684163,7379.073549786158,1.0067416845234014,40,36
by_cell_type,patient_1015,Dendritic cells,TIMP1,15210.259469132121,6279.742184205771,-1.2762000884629767,40,36
by_cell_type,patient_1015,Dendritic cells,TNFSF10,74.56009543692217,6927.293536533944,6.528206000423997,40,36
by_cell_type,patient_1015,Dendritic cells,TYMP,3467.0444378168804,6851.996867658575,0.9827153922635006,40,36
by_cell_type,patient_1015,Dendritic cells,TYROBP,4827.766179540709,5029.817480874646,0.059144243184158896,40,36
by_cell_type,patient_1015,Dendritic cells,VIM,5852.96749179839,4623.215468947654,-0.3402388842613071,40,36
by_cell_type,patient_1015,FCGR3A+ Monocytes,ACTB,21442.130171360222,6656.490603961936,-1.687539841785604,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,ACTG1,3177.5749538445534,1337.1850992166114,-1.2484146155103755,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,ANXA1,4092.882960189302,4730.607662322917,0.20888434581856608,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,APOBEC3A,1336.5577138102296,10962.394822822975,3.035495155988981,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,BST2,1305.3540317757495,2640.730321723371,1.01621647191641,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,C15orf48,7410.874483189016,8023.110595299669,0.11451046660053166,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,CCR7,41.60490937930676,58.86978424224075,0.49574041064806185,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,CD63,4368.51548482721,3448.0873627598157,-0.3413027041380783,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,CD74,6381.152976051174,6610.23577348589,0.05088069298929021,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,CREM,208.0245468965338,870.4318098674167,2.0623425430805957,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,CST3,6006.708791637413,5908.0033471677325,-0.02390207330652494,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,CTSS,2948.7479522583667,3183.173333669732,0.11034519398087994,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,CXCL10,2199.859583430845,57208.81532969182,4.700438864782182,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,CXCL16,2813.5319967756195,1618.9190666616205,-0.7971623640490524,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,EMP3,6495.5664768442675,4427.848771934251,-0.5527975445865785,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,FCER1G,9314.2990872923,6795.255095390075,-0.4548907899459298,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,FCGR3A,5887.094677171906,4520.3584328863435,-0.3810816130798411,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,FTH1,360163.2992693138,155618.06965977472,-1.210638956004054,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,FTL,112993.73326052474,64512.8735603184,-0.8085789796257483,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,GAPDH,3796.4479808617416,1551.639313241917,-1.2905821804701034,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,HLA-DMA,410.84848012065424,260.7090445013519,-0.6551562611185702,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,HLA-DPA1,4410.120394206517,4373.183972280741,-0.012132618491719427,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,HLA-DPB1,2605.507449879086,2569.2455837149355,-0.020215674952147822,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,HLA-DQA1,457.65400317237436,315.37384415486116,-0.5364841450347875,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,HLA-DQB1,780.0920508620017,403.6785205182223,-0.9495761173883199,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,HLA-DRA,8565.410718464778,6795.255095390075,-0.3339727784697928,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,HLA-DRB1,4805.367033309931,4558.203294184927,-0.07617321952049139,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,HSP90AA1,1419.767532568843,3086.458688128908,1.1200234633977715,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,HSP90AB1,852.9006422757885,1602.0991283066949,0.9091184956542264,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,HSPA8,1398.9650778791897,3082.2537035401765,1.1393441435152702,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,IFI6,842.4994149309618,5327.715473922788,2.660048891414057,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,IFIT1,358.8423433965208,10483.026579707584,4.866621353589164,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,IFIT2,197.6233195517071,5180.541013317186,4.7087714003392005,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,IFIT3,561.6662766206413,9381.320617459938,4.060799099786147,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,IFITM3,2340.276152586005,12732.693334678928,2.443535393658765,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,IRF7,821.6969602413085,5449.660026996001,2.728742647552311,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,ISG15,2428.686585017032,82278.93344770891,5.0819866476472,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,ISG20,956.9129157240554,14906.670367053106,3.9607213569928916,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,LGALS1,3713.238162103128,1808.1433731545374,-1.0379641347855681,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,LTB,166.41963751722705,92.5096609520926,-0.8437012103107477,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,LY6E,1081.7276438619756,6816.280018333733,2.6550864287837967,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,MS4A7,4176.092778947916,5458.0699961734645,0.38619656547732006,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,MX1,348.4411160516941,3654.131607607658,3.3886704809244677,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,OAS1,899.7061653275086,3645.721638430195,2.0180749087947962,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,PFN1,8939.85490287854,2699.6001059656114,-1.7273192067697494,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,PLSCR1,1086.928257534389,3839.1509295118435,1.8200549354529407,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,PSAP,5008.190966534051,3439.6773935823526,-0.5419506410891728,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,RGCC,676.0797774137349,37.844861298583346,-4.141154900215603,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,RSAD2,166.41963751722705,4461.488648644103,4.740461245479508,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,S100A10,4160.490937930676,2220.2318628502226,-0.9058919378802894,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,S100A11,11488.15560236108,9541.110031831733,-0.26790535498974144,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,S100A6,5918.2983592063865,2560.835614537473,-1.2084080048958494,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,SAT1,6942.819252671815,12846.227918574677,0.8877035365980372,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,SH3BGRL3,5512.650492758145,1934.292910816482,-1.5106978264935336,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,SOD2,10094.391138154302,12476.189274766308,0.30560980878300903,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,TIMP1,31926.567334945525,9574.749908541584,-1.737397993890971,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,TNFSF10,1180.5393036378293,11033.879560831409,3.2238766304047655,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,TYMP,4753.360896585797,6219.172206733862,0.38773885950516807,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,TYROBP,8549.808877447538,9427.575447935984,0.14098676588187686,164,159
by_cell_type,patient_1015,FCGR3A+ Monocytes,VIM,2641.911745585979,1808.1433731545374,-0.5469473210121691,164,159
by_cell_type,patient_1015,NK cells,ACTB,13196.617205167126,9598.260748895622,-0.4593027565248491,179,175
by_cell_type,patient_1015,NK cells,ACTG1,5173.321768222793,4371.256100099452,-0.24301744039283868,179,175
by_cell_type,patient_1015,NK cells,ANXA1,8271.119234224467,14617.110345306104,0.8214658009585367,179,175
by_cell_type,patient_1015,NK cells,APOBEC3A,92.93392398005018,231.28339153965354,1.3107588298623067,179,175
by_cell_type,patient_1015,NK cells,BST2,2602.149871441405,7747.993616578393,1.5739346212134304,179,175
by_cell_type,patient_1015,NK cells,C15orf48,712.4934171803848,716.9785137729259,0.009046871421515945,179,175
by_cell_type,patient_1015,NK cells,CCR7,526.6255692202843,647.59349631103,0.29805528211711874,179,175
by_cell_type,patient_1015,NK cells,CD63,7341.779994423965,4024.3310127899713,-0.8672999207191499,179,175
by_cell_type,patient_1015,NK cells,CD74,6133.638982683312,4764.437865716863,-0.3644034528007847,179,175
by_cell_type,patient_1015,NK cells,CREM,1270.0969610606858,2035.2938455489511,0.6800850007456027,179,175
by_cell_type,patient_1015,NK cells,CST3,371.7356959202007,277.5400698475843,-0.42092359827565673,179,175
by_cell_type,patient_1015,NK cells,CTSS,588.5815185403178,1688.3687582394707,1.5195180242114787,179,175
by_cell_type,patient_1015,NK cells,CXCL10,0.0,1110.160279390337,11.11720188789915,179,175
by_cell_type,patient_1015,NK cells,CXCL16,154.88987330008362,46.25667830793071,-1.7326481403587985,179,175
by_cell_type,patient_1015,NK cells,EMP3,6350.484805303429,2775.4006984758425,-1.1940243587202222,179,175
by_cell_type,patient_1015,NK cells,FCER1G,4213.004553762275,3353.6091773249764,-0.32909103453395616,179,175
by_cell_type,patient_1015,NK cells,FCGR3A,3438.555187261857,1040.7752619284408,-1.7236607706742344,179,175
by_cell_type,patient_1015,NK cells,FTH1,65921.13007651559,40081.41175382196,-0.7178005959835385,179,175
by_cell_type,patient_1015,NK cells,FTL,17285.70986028933,7285.426833499087,-1.246437168751367,179,175
by_cell_type,patient_1015,NK cells,GAPDH,7837.427588984232,4047.4593519439372,-0.9532774414899308,179,175
by_cell_type,patient_1015,NK cells,HLA-DMA,154.88987330008362,46.25667830793071,-1.7326481403587985,179,175
by_cell_type,patient_1015,NK cells,HLA-DPA1,1424.9868343607695,1156.4169576982677,-0.3011694017600455,179,175
by_cell_type,patient_1015,NK cells,HLA-DPB1,2137.4802515411543,878.8768878506835,-1.2816950063395076,179,175
by_cell_type,patient_1015,NK cells,HLA-DQA1,30.977974660016727,23.128339153965356,-0.4138244934482316,179,175
by_cell_type,patient_1015,NK cells,HLA-DQB1,185.86784796010036,69.38501746189607,-1.4150978920431596,179,175
by_cell_type,patient_1015,NK cells,HLA-DRA,898.3612651404851,439.43844392534174,-1.0307967836180971,179,175
by_cell_type,patient_1015,NK cells,HLA-DRB1,712.4934171803848,647.59349631103,-0.13768680030353586,179,175
by_cell_type,patient_1015,NK cells,HSP90AA1,2509.215947461355,3446.1225339408375,0.4576592192302371,179,175
by_cell_type,patient_1015,NK cells,HSP90AB1,2168.458226201171,1110.160279390337,-0.9655846639581078,179,175
by_cell_type,patient_1015,NK cells,HSPA8,3903.224807162108,5203.876309642204,0.4148739281036544,179,175
by_cell_type,patient_1015,NK cells,IFI6,1270.0969610606858,20029.141707333998,3.9785582354624562,179,175
by_cell_type,patient_1015,NK cells,IFIT1,402.71367058021747,10037.699192820963,4.6378121164760095,179,175
by_cell_type,patient_1015,NK cells,IFIT2,340.75772126018404,4440.641117561348,3.701996819990576,179,175
by_cell_type,patient_1015,NK cells,IFIT3,588.5815185403178,15033.42045007748,4.673610173384155,179,175
by_cell_type,patient_1015,NK cells,IFITM3,619.5594932003345,14432.08363207438,4.540779129866785,179,175
by_cell_type,patient_1015,NK cells,IRF7,1579.876707660853,6822.860050419779,2.1102138569943047,179,175
by_cell_type,patient_1015,NK cells,ISG15,3345.6212632818065,52593.843236117216,3.9743460047256143,179,175
by_cell_type,patient_1015,NK cells,ISG20,4182.026579102258,30968.846127159606,2.8883943094823827,179,175
by_cell_type,patient_1015,NK cells,LGALS1,4708.652148322542,1896.523810625159,-1.311729548575025,179,175
by_cell_type,patient_1015,NK cells,LTB,619.5594932003345,254.4117306936189,-1.282408879455664,179,175
by_cell_type,patient_1015,NK cells,LY6E,5452.123540162945,15981.682355390058,1.5514419631675072,179,175
by_cell_type,patient_1015,NK cells,MS4A7,371.7356959202007,115.64169576982677,-1.6803304068274816,179,175
by_cell_type,patient_1015,NK cells,MX1,1208.1410117406524,11702.93961190647,3.275474889844725,179,175
by_cell_type,patient_1015,NK cells,OAS1,650.5374678603513,5527.67305779772,3.0859903001263174,179,175
by_cell_type,patient_1015,NK cells,PFN1,14807.471887487995,7863.635312348221,-0.9130140110192819,179,175
by_cell_type,patient_1015,NK cells,PLSCR1,1332.0529103807194,8279.945417119596,2.6355155566532744,179,175
by_cell_type,patient_1015,NK cells,PSAP,1394.0088597007527,786.3635312348221,-0.8255717498391792,179,175
by_cell_type,patient_1015,NK cells,RGCC,4646.696199002509,1942.7804889330896,-1.2578664035168075,179,175
by_cell_type,patient_1015,NK cells,RSAD2,92.93392398005018,4070.5876910979023,5.445324028565635,179,175
by_cell_type,patient_1015,NK cells,S100A10,2137.4802515411543,1989.0371672410204,-0.10381567621451637,179,175
by_cell_type,patient_1015,NK cells,S100A11,2818.995694061522,2520.988967782224,-0.16116122655101606,179,175
by_cell_type,patient_1015,NK cells,S100A6,3376.5992379418235,1202.6736360061984,-1.4889397142883762,179,175
by_cell_type,patient_1015,NK cells,SAT1,1548.8987330008365,4671.924509101002,1.5924628899445548,179,175
by_cell_type,patient_1015,NK cells,SH3BGRL3,11647.71847216629,6591.576658880126,-0.8213043951169254,179,175
