"contrast_scope","replicate","cell_type","gene","ctrl_cpm","stim_cpm","log2fc_stim_vs_ctrl","ctrl_n_cells","stim_n_cells"
"by_cell_type","patient_1015","CD14+ Monocytes","CD63",7381.70633107959,4877.26948982183,-0.597830479279358,859,718
"by_cell_type","patient_1015","CD14+ Monocytes","GAPDH",7250.08765361503,2473.34333067393,-1.55134379215569,859,718
"by_cell_type","patient_1015","CD14+ Monocytes","S100A6",6566.55536224446,3094.29419377661,-1.08540314535677,859,718
"by_cell_type","patient_1015","CD14+ Monocytes","C15orf48",10460.9197601664,9333.28134969803,-0.164545081976561,859,718
"by_cell_type","patient_1015","CD14+ Monocytes","PFN1",8454.56445831172,2601.71755198918,-1.70007417319196,859,718
"by_cell_type","patient_1015","CD14+ Monocytes","LGALS1",6324.33275413742,4255.36770656125,-0.571574026080246,859,718
"by_cell_type","patient_1015","CD14+ Monocytes","CD74",4780.3018823683,5082.66824392623,0.0884753609651661,859,718
"by_cell_type","patient_1015","CD14+ Monocytes","HLA-DRA",NA,NA,NA,859,718
"by_cell_type","patient_1015","CD14+ Monocytes","HLA-DRB1",NA,NA,NA,859,718
"by_cell_type","patient_1015","CD14+ Monocytes","HLA-DPA1",NA,NA,NA,859,718
"by_cell_type","patient_1015","CD14+ Monocytes","HLA-DPB1",NA,NA,NA,859,718
"by_cell_type","patient_1015","CD14+ Monocytes","HLA-DQB1",NA,NA,NA,859,718
"by_cell_type","patient_1015","CD14+ Monocytes","HLA-DQA1",NA,NA,NA,859,718
"by_cell_type","patient_1015","CD14+ Monocytes","HSP90AB1",601.68538269513,1184.84651673192,0.977029275195431,859,718
"by_cell_type","patient_1015","CD14+ Monocytes","HSP90AA1",1334.98944285482,2302.17770225359,0.785943924876209,859,718
"by_cell_type","patient_1015","CD14+ Monocytes","ACTG1",2556.05683714788,1135.3986685216,-1.17036795989979,859,718
"by_cell_type","patient_1015","CD14+ Monocytes","HLA-DMA",NA,NA,NA,859,718
"by_cell_type","patient_1015","CD14+ Monocytes","ISG15",1283.00559545285,86649.7466273239,6.07704236516621,859,718
"by_cell_type","patient_1015","CD14+ Monocytes","ISG20",395.962071700104,13936.6858340473,5.13561262021371,859,718
"by_cell_type","patient_1015","CD14+ Monocytes","IFI6",696.804763047669,5007.54555145286,2.84438644326422,859,718
"by_cell_type","patient_1015","CD14+ Monocytes","IFIT3",112.816009255337,7156.62510828603,5.98095659429676,859,718
"by_cell_type","patient_1015","CD14+ Monocytes","LY6E",324.069516782487,5914.72338208067,4.18783323642296,859,718
"by_cell_type","patient_1015","CD14+ Monocytes","IFIT1",58.6200832405182,6491.93191792038,6.77896686932919,859,718
"by_cell_type","patient_1015","CD14+ Monocytes","MX1",139.360952609534,3080.98131156614,4.46155889972522,859,718
"by_cell_type","patient_1015","CD14+ Monocytes","IFIT2",66.3623583854923,5541.01176002959,6.37294155327915,859,718
"by_cell_type","patient_1015","CD14+ Monocytes","IRF7",487.763334133368,2926.93224598783,2.58390443186493,859,718
"by_cell_type","patient_1015","CD14+ Monocytes","TNFSF10",56.4080046276685,6493.83375823616,6.83440612464189,859,718
"by_cell_type","patient_1015","CD14+ Monocytes","OAS1",286.464180364042,2716.77889109397,3.24322007364955,859,718
"by_cell_type","patient_1015","CD14+ Monocytes","PLSCR1",654.775269403524,2978.28193451393,2.18454952370492,859,718
"by_cell_type","patient_1015","CD14+ Monocytes","BST2",686.850409289845,2308.83414335882,1.74835926185096,859,718
"by_cell_type","patient_1015","CD14+ Monocytes","CXCL10",284.252101751192,41877.5728333522,7.20034475240605,859,718
"by_cell_type","patient_1015","CD14+ Monocytes","APOBEC3A",777.545632416685,13578.1889345225,4.12534560746859,859,718
"by_cell_type","patient_1015","CD14+ Monocytes","IFITM3",749.894649756063,11329.2627611108,3.91632430041424,859,718
"by_cell_type","patient_1015","CD14+ Monocytes","RSAD2",89.5891838204146,7370.58214381146,6.354378720458,859,718
"by_cell_type","patient_1015","CD14+ Monocytes","TYMP",4257.14529042933,7869.81522670412,0.886365658468156,859,718
"by_cell_type","patient_1015","CD14+ Monocytes","VIM",5888.55326740602,3264.50890203906,-0.850948797704401,859,718
"by_cell_type","patient_1015","CD14+ Monocytes","ANXA1",4960.58628931555,5224.35534745196,0.0747350454881719,859,718
"by_cell_type","patient_1015","CD14+ Monocytes","CCR7",90.6952231268395,175.920229209795,0.951985834828524,859,718
"by_cell_type","patient_1015","CD14+ Monocytes","HSPA8",952.299842831815,1047.91401399564,0.137963462863581,859,718
"by_cell_type","patient_1015","CD14+ Monocytes","EMP3",6703.70423624115,5330.85840513573,-0.330562928073581,859,718
"by_cell_type","patient_1015","CD14+ Monocytes","LTB",69.6804763047669,48.4969280524299,-0.518378439346398,859,718
"by_cell_type","patient_1015","CD14+ Monocytes","RGCC",731.09198154684,73.2208521575903,-3.31089461018432,859,718
"by_cell_type","patient_1015","CD14+ Monocytes","CREM",251.070922558446,481.165599892736,0.937066711525276,859,718
"by_cell_type","patient_1015","CD4 T cells","TIMP1",2137.14141569853,1237.15264560335,-0.788413394041031,951,835
"by_cell_type","patient_1015","CD4 T cells","FTH1",318055.691803187,206477.604364928,-0.623292871156618,951,835
"by_cell_type","patient_1015","CD4 T cells","MS4A7",42.0421262104629,76.1324704986677,0.849063676979095,951,835
"by_cell_type","patient_1015","CD4 T cells","FCGR3A",70.0702103507715,25.3774901662226,-1.44736161182117,951,835
"by_cell_type","patient_1015","CD4 T cells","SOD2",840.842524209258,1268.87450831113,0.593352605925334,951,835
"by_cell_type","patient_1015","CD4 T cells","S100A11",7203.21762405931,5506.9153660703,-0.387366210852917,951,835
"by_cell_type","patient_1015","CD4 T cells","TYROBP",175.175525876929,145.92056845578,-0.262794986508027,951,835
"by_cell_type","patient_1015","CD4 T cells","FCER1G",217.217652087392,241.086156579114,0.15007940448098,951,835
"by_cell_type","patient_1015","CD4 T cells","ACTB",18869.9076474628,12574.5463773633,-0.585561868287105,951,835
"by_cell_type","patient_1015","CD4 T cells","SAT1",2319.32396261054,11565.7911432559,2.31783908555275,951,835
"by_cell_type","patient_1015","CD4 T cells","FTL",23557.6047199294,14128.9176500444,-0.737521471542609,951,835
"by_cell_type","patient_1015","CD4 T cells","CXCL16",91.0912734560029,88.821215581779,-0.0362072640974409,951,835
"by_cell_type","patient_1015","CD4 T cells","PSAP",1058.06017629665,609.059763989341,-0.796263703783076,951,835
"by_cell_type","patient_1015","CD4 T cells","CTSS",749.751250753255,1662.22560588758,1.14810438099954,951,835
"by_cell_type","patient_1015","CD4 T cells","CST3",91.0912734560029,126.887450831113,0.475941107796323,951,835
"by_cell_type","patient_1015","CD4 T cells","SH3BGRL3",11267.2898244041,6775.78987438142,-0.733637062465007,951,835
"by_cell_type","patient_1015","CD4 T cells","S100A10",4498.50750451953,3464.02740768938,-0.376948204024467,951,835
"by_cell_type","patient_1015","CD4 T cells","CD63",1135.1374076825,843.8015480269,-0.427672012654709,951,835
"by_cell_type","patient_1015","CD4 T cells","GAPDH",12906.9327466121,7346.78340312143,-0.812919251874913,951,835
"by_cell_type","patient_1015","CD4 T cells","S100A6",4792.80238799277,2874.0007613247,-0.737708543144546,951,835
"by_cell_type","patient_1015","CD4 T cells","C15orf48",252.252757262777,304.529881994671,0.271223751522476,951,835
"by_cell_type","patient_1015","CD4 T cells","PFN1",10608.6298471068,6515.67060017764,-0.703210051597916,951,835
"by_cell_type","patient_1015","CD4 T cells","LGALS1",1338.34101769974,647.125999238675,-1.04775184670001,951,835
"by_cell_type","patient_1015","CD4 T cells","CD74",3230.23669717056,3768.55728968405,0.222340547402649,951,835
"by_cell_type","patient_1015","CD4 T cells","HLA-DRA",NA,NA,NA,951,835
"by_cell_type","patient_1015","CD4 T cells","HLA-DRB1",NA,NA,NA,951,835
"by_cell_type","patient_1015","CD4 T cells","HLA-DPA1",NA,NA,NA,951,835
"by_cell_type","patient_1015","CD4 T cells","HLA-DPB1",NA,NA,NA,951,835
"by_cell_type","patient_1015","CD4 T cells","HLA-DQB1",NA,NA,NA,951,835
"by_cell_type","patient_1015","CD4 T cells","HLA-DQA1",NA,NA,NA,951,835
"by_cell_type","patient_1015","CD4 T cells","HSP90AB1",5318.32896562355,4307.82895571628,-0.3039802370188,951,835
"by_cell_type","patient_1015","CD4 T cells","HSP90AA1",5031.04110318539,4783.65689633295,-0.0727356451506935,951,835
"by_cell_type","patient_1015","CD4 T cells","ACTG1",5633.64491220203,4054.05405405405,-0.474653424533605,951,835
"by_cell_type","patient_1015","CD4 T cells","HLA-DMA",NA,NA,NA,951,835
"by_cell_type","patient_1015","CD4 T cells","ISG15",2515.5205515927,46872.2243370131,4.21953303785775,951,835
"by_cell_type","patient_1015","CD4 T cells","ISG20",4036.04411620444,26950.8945565284,2.73916736043854,951,835
"by_cell_type","patient_1015","CD4 T cells","IFI6",532.533598665863,20175.1046821469,5.24224162973815,951,835
"by_cell_type","patient_1015","CD4 T cells","IFIT3",399.400198999397,13424.6922979317,5.0691589437452,951,835
"by_cell_type","patient_1015","CD4 T cells","LY6E",819.821461104026,11128.0294378886,3.76192977988447,951,835
"by_cell_type","patient_1015","CD4 T cells","IFIT1",259.259778297854,12270.0164953686,5.56187410812364,951,835
"by_cell_type","patient_1015","CD4 T cells","MX1",763.765292823409,12003.5528486233,3.97330424990359,951,835
"by_cell_type","patient_1015","CD4 T cells","IFIT2",378.379135894166,7391.19401091232,4.28609543483803,951,835
"by_cell_type","patient_1015","CD4 T cells","IRF7",616.617851086789,4840.75624920695,2.97176352603729,951,835
"by_cell_type","patient_1015","CD4 T cells","TNFSF10",469.470409350169,5405.40540540541,3.5238944386129,951,835
"by_cell_type","patient_1015","CD4 T cells","OAS1",350.351051753857,4358.58393604872,3.63509439134805,951,835
"by_cell_type","patient_1015","CD4 T cells","PLSCR1",329.329988648626,4993.02119020429,3.92026301144747,951,835
"by_cell_type","patient_1015","CD4 T cells","BST2",1009.01102905111,3514.78238802182,1.79998391545343,951,835
"by_cell_type","patient_1015","CD4 T cells","CXCL10",21.0210631052314,3641.66983885294,7.40290504187536,951,835
"by_cell_type","patient_1015","CD4 T cells","APOBEC3A",14.0140420701543,291.841136911559,4.33213159085379,951,835
"by_cell_type","patient_1015","CD4 T cells","IFITM3",182.182546912006,4244.38523030072,4.53831483415276,951,835
"by_cell_type","patient_1015","CD4 T cells","RSAD2",343.34403071878,5056.46491561984,3.87844556420943,951,835
"by_cell_type","patient_1015","CD4 T cells","TYMP",483.484451420323,2334.72909529248,2.27053148596584,951,835
"by_cell_type","patient_1015","CD4 T cells","VIM",9732.75221772216,5012.05430782896,-0.957375977762856,951,835
"by_cell_type","patient_1015","CD4 T cells","ANXA1",16375.4081589753,17244.0045679482,0.0745617645518006,951,835
"by_cell_type","patient_1015","CD4 T cells","CCR7",8422.43928416273,9871.84367466057,0.229068851630764,951,835
"by_cell_type","patient_1015","CD4 T cells","HSPA8",8674.69204142551,6820.20048217231,-0.346975783926185,951,835
"by_cell_type","patient_1015","CD4 T cells","EMP3",6656.66998332329,4428.37203400584,-0.587969693123798,951,835
"by_cell_type","patient_1015","CD4 T cells","LTB",8975.99394593383,5716.27965994163,-0.650949378735145,951,835
"by_cell_type","patient_1015","CD4 T cells","RGCC",8086.10227447903,2956.47760436493,-1.4514103399664,951,835
"by_cell_type","patient_1015","CD4 T cells","CREM",9151.16947181075,8761.57847988834,-0.0627618110583867,951,835
"by_cell_type","patient_1015","CD8 T cells","TIMP1",1546.98981565038,232.810802421232,-2.72960490322507,85,60
"by_cell_type","patient_1015","CD8 T cells","FTH1",117764.599716385,62315.6914480832,-0.91823308389545,85,60
"by_cell_type","patient_1015","CD8 T cells","MS4A7",0,0,0,85,60
"by_cell_type","patient_1015","CD8 T cells","FCGR3A",580.121180868893,931.243209684929,0.682335198023145,85,60
"by_cell_type","patient_1015","CD8 T cells","SOD2",193.373726956298,931.243209684929,2.26481509194147,85,60
"by_cell_type","patient_1015","CD8 T cells","S100A11",3674.10081216965,3880.18004035387,0.0787219564823207,85,60
"by_cell_type","patient_1015","CD8 T cells","TYROBP",1546.98981565038,1474.46841533447,-0.0692458535621689,85,60
"by_cell_type","patient_1015","CD8 T cells","FCER1G",515.66327188346,776.036008070774,0.589225335443247,85,60
"by_cell_type","patient_1015","CD8 T cells","ACTB",15276.5244295475,12261.3689275182,-0.317184682697444,85,60
"by_cell_type","patient_1015","CD8 T cells","SAT1",902.410725796055,6673.90966940866,2.8859849854474,85,60
"by_cell_type","patient_1015","CD8 T cells","FTL",17790.3828799794,12571.7833307465,-0.500891416330251,85,60
"by_cell_type","patient_1015","CD8 T cells","CXCL16",0,77.6036008070775,7.28731715729767,85,60
"by_cell_type","patient_1015","CD8 T cells","PSAP",837.952816810623,698.432407263697,-0.262576658280585,85,60
"by_cell_type","patient_1015","CD8 T cells","CTSS",322.289544927163,1552.07201614155,2.26599443353702,85,60
"by_cell_type","patient_1015","CD8 T cells","CST3",128.915817970865,77.6036008070775,-0.728552995351816,85,60
"by_cell_type","patient_1015","CD8 T cells","SH3BGRL3",14180.7399767952,6984.32407263697,-1.0216880002896,85,60
"by_cell_type","patient_1015","CD8 T cells","S100A10",3287.35335825706,4966.63045165296,0.595266682017957,85,60
"by_cell_type","patient_1015","CD8 T cells","CD63",3867.47453912595,1940.09002017694,-0.995082939853463,85,60
"by_cell_type","patient_1015","CD8 T cells","GAPDH",17919.2986979502,10321.2789073413,-0.795862797456328,85,60
"by_cell_type","patient_1015","CD8 T cells","S100A6",4254.22199303855,3259.35123389725,-0.384258740800117,85,60
"by_cell_type","patient_1015","CD8 T cells","C15orf48",193.373726956298,232.810802421232,0.267135798414705,85,60
"by_cell_type","patient_1015","CD8 T cells","PFN1",12440.3764341885,7682.75647990067,-0.69529830481385,85,60
"by_cell_type","patient_1015","CD8 T cells","LGALS1",2127.11099651927,1241.65761291324,-0.776386155073491,85,60
"by_cell_type","patient_1015","CD8 T cells","CD74",6059.04344463066,6829.11687102281,0.172595550083349,85,60
"by_cell_type","patient_1015","CD8 T cells","HLA-DRA",NA,NA,NA,85,60
"by_cell_type","patient_1015","CD8 T cells","HLA-DRB1",NA,NA,NA,85,60
"by_cell_type","patient_1015","CD8 T cells","HLA-DPA1",NA,NA,NA,85,60
"by_cell_type","patient_1015","CD8 T cells","HLA-DPB1",NA,NA,NA,85,60
"by_cell_type","patient_1015","CD8 T cells","HLA-DQB1",NA,NA,NA,85,60
"by_cell_type","patient_1015","CD8 T cells","HLA-DQA1",NA,NA,NA,85,60
"by_cell_type","patient_1015","CD8 T cells","HSP90AB1",2191.56890550471,1396.86481452739,-0.649584429736356,85,60
"by_cell_type","patient_1015","CD8 T cells","HSP90AA1",2707.23217738817,3026.54043147602,0.1608228964717,85,60
"by_cell_type","patient_1015","CD8 T cells","ACTG1",3609.64290318422,6751.51327021574,0.903261793881352,85,60
"by_cell_type","patient_1015","CD8 T cells","HLA-DMA",NA,NA,NA,85,60
"by_cell_type","patient_1015","CD8 T cells","ISG15",1998.19517854841,53468.8809560764,4.74158260574683,85,60
"by_cell_type","patient_1015","CD8 T cells","ISG20",3803.01663014052,35154.4311656061,3.2083212515641,85,60
"by_cell_type","patient_1015","CD8 T cells","IFI6",386.747453912595,26928.4494800559,6.11975838645316,85,60
"by_cell_type","patient_1015","CD8 T cells","IFIT3",128.915817970865,15132.7021573801,6.86955951833922,85,60
"by_cell_type","patient_1015","CD8 T cells","LY6E",2384.942632461,15908.7381654509,2.73753585553433,85,60
"by_cell_type","patient_1015","CD8 T cells","IFIT1",322.289544927163,11718.1437218687,5.18206794547303,85,60
"by_cell_type","patient_1015","CD8 T cells","MX1",580.121180868893,14279.0625485023,4.62021077118611,85,60
"by_cell_type","patient_1015","CD8 T cells","IFIT2",128.915817970865,5897.87366133789,5.51023135188317,85,60
"by_cell_type","patient_1015","CD8 T cells","IRF7",1289.15817970865,5820.27006053081,2.17422129350418,85,60
"by_cell_type","patient_1015","CD8 T cells","TNFSF10",709.036998839758,5277.04485488127,2.89491711461072,85,60
"by_cell_type","patient_1015","CD8 T cells","OAS1",257.83163594173,6906.72047182989,4.74080903837174,85,60
"by_cell_type","patient_1015","CD8 T cells","PLSCR1",386.747453912595,9002.01769362098,4.53900087122337,85,60
"by_cell_type","patient_1015","CD8 T cells","BST2",1740.36354260668,6053.08086295204,1.7979856675588,85,60
"by_cell_type","patient_1015","CD8 T cells","CXCL10",0,853.639608877852,10.738328086991,85,60
"by_cell_type","patient_1015","CD8 T cells","APOBEC3A",64.4579089854325,155.207201614155,1.26125857445463,85,60
"by_cell_type","patient_1015","CD8 T cells","IFITM3",257.83163594173,5277.04485488127,4.35257069992059,85,60
"by_cell_type","patient_1015","CD8 T cells","RSAD2",0,3957.78364116095,12.9506592808359,85,60
"by_cell_type","patient_1015","CD8 T cells","TYMP",644.579089854325,2716.12602824771,2.07426801932378,85,60
"by_cell_type","patient_1015","CD8 T cells","VIM",8250.61235013536,4733.81964923172,-0.801431508815359,85,60
"by_cell_type","patient_1015","CD8 T cells","ANXA1",13600.6187959263,22660.2514356666,0.736470373001724,85,60
"by_cell_type","patient_1015","CD8 T cells","CCR7",580.121180868893,1629.67561694863,1.48935828563412,85,60
"by_cell_type","patient_1015","CD8 T cells","HSPA8",3287.35335825706,6285.89166537327,0.935086205428616,85,60
"by_cell_type","patient_1015","CD8 T cells","EMP3",4254.22199303855,3026.54043147602,-0.491156923098314,85,60
"by_cell_type","patient_1015","CD8 T cells","LTB",709.036998839758,543.225205649542,-0.384000206468885,85,60
"by_cell_type","patient_1015","CD8 T cells","RGCC",6381.33298955782,2483.31522582648,-1.36141300063159,85,60
"by_cell_type","patient_1015","CD8 T cells","CREM",3931.93244811138,3802.57643954679,-0.0482550464698139,85,60
"by_cell_type","patient_1015","Dendritic cells","TIMP1",15210.2594691321,6279.74218420577,-1.27620008846298,40,36
"by_cell_type","patient_1015","Dendritic cells","FTH1",185878.317924247,98668.7548942835,-0.91368985586524,40,36
"by_cell_type","patient_1015","Dendritic cells","MS4A7",745.600954369222,647.551352328173,-0.203262715249442,40,36
"by_cell_type","patient_1015","Dendritic cells","FCGR3A",167.760214733075,60.2373351002952,-1.470038574961,40,36
"by_cell_type","patient_1015","Dendritic cells","SOD2",3672.08470026842,7379.07354978616,1.0067416845234,40,36
"by_cell_type","patient_1015","Dendritic cells","S100A11",6356.24813599761,7273.65821336064,0.194491377037137,40,36
"by_cell_type","patient_1015","Dendritic cells","TYROBP",4827.76617954071,5029.81748087465,0.0591442431841589,40,36
"by_cell_type","patient_1015","Dendritic cells","FCER1G",2590.96331643305,2183.6033973857,-0.246725815404261,40,36
"by_cell_type","patient_1015","Dendritic cells","ACTB",29656.2779600358,17077.2845009337,-0.796241039277763,40,36
"by_cell_type","patient_1015","Dendritic cells","SAT1",2031.76260065613,4623.21546894765,1.18596578768144,40,36
"by_cell_type","patient_1015","Dendritic cells","FTL",113461.825231136,60854.7677850732,-0.898759278411289,40,36
"by_cell_type","patient_1015","Dendritic cells","CXCL16",1043.84133611691,45.1780013252214,-4.51494998827959,40,36
"by_cell_type","patient_1015","Dendritic cells","PSAP",2236.80286310766,1430.63670863201,-0.64459907548671,40,36
"by_cell_type","patient_1015","Dendritic cells","CTSS",950.641216820758,2198.66273116077,1.20922290268639,40,36
"by_cell_type","patient_1015","Dendritic cells","CST3",8704.89114226066,10496.3556412264,0.269976203548014,40,36
"by_cell_type","patient_1015","Dendritic cells","SH3BGRL3",8965.85147628989,4156.37612192037,-1.10902129819829,40,36
"by_cell_type","patient_1015","Dendritic cells","S100A10",7922.01014017298,6761.64086500813,-0.228477531208657,40,36
"by_cell_type","patient_1015","Dendritic cells","CD63",5349.68684759917,3960.60478284441,-0.433686411183533,40,36
"by_cell_type","patient_1015","Dendritic cells","GAPDH",9730.09245451834,5571.9534967773,-0.80421497530401,40,36
"by_cell_type","patient_1015","Dendritic cells","S100A6",4641.3659409484,3614.24010601771,-0.360812934182032,40,36
"by_cell_type","patient_1015","Dendritic cells","C15orf48",8760.81121383835,9442.20227697127,0.108052984641013,40,36
"by_cell_type","patient_1015","Dendritic cells","PFN1",14688.3388010737,6897.1748689838,-1.09053831864182,40,36
"by_cell_type","patient_1015","Dendritic cells","LGALS1",5890.24753951685,5843.02150472863,-0.0116126763071644,40,36
"by_cell_type","patient_1015","Dendritic cells","CD74",41567.2532060841,32949.8222998615,-0.335172193568249,40,36
"by_cell_type","patient_1015","Dendritic cells","HLA-DRA",NA,NA,NA,40,36
"by_cell_type","patient_1015","Dendritic cells","HLA-DRB1",NA,NA,NA,40,36
"by_cell_type","patient_1015","Dendritic cells","HLA-DPA1",NA,NA,NA,40,36
"by_cell_type","patient_1015","Dendritic cells","HLA-DPB1",NA,NA,NA,40,36
"by_cell_type","patient_1015","Dendritic cells","HLA-DQB1",NA,NA,NA,40,36
"by_cell_type","patient_1015","Dendritic cells","HLA-DQA1",NA,NA,NA,40,36
"by_cell_type","patient_1015","Dendritic cells","HSP90AB1",1882.64240978228,2319.13740136136,0.300757199594516,40,36
"by_cell_type","patient_1015","Dendritic cells","HSP90AA1",2236.80286310766,6038.79284380459,1.43261906372947,40,36
"by_cell_type","patient_1015","Dendritic cells","ACTG1",4156.72532060841,2304.07806758629,-0.8511183040047,40,36
"by_cell_type","patient_1015","Dendritic cells","HLA-DMA",NA,NA,NA,40,36
"by_cell_type","patient_1015","Dendritic cells","ISG15",876.081121383835,63610.6258659117,6.18124770268041,40,36
"by_cell_type","patient_1015","Dendritic cells","ISG20",894.721145243066,13884.705740618,3.95516063050209,40,36
"by_cell_type","patient_1015","Dendritic cells","IFI6",410.080524903072,6565.86952593217,3.99935883790537,40,36
"by_cell_type","patient_1015","Dendritic cells","IFIT3",37.2800477184611,7424.25155111138,7.61857441673686,40,36
"by_cell_type","patient_1015","Dendritic cells","LY6E",354.16045332538,6836.9375338835,4.26894537207125,40,36
"by_cell_type","patient_1015","Dendritic cells","IFIT1",18.6400238592305,6324.92018553099,8.36842487999524,40,36
"by_cell_type","patient_1015","Dendritic cells","MX1",354.16045332538,5782.78416962834,4.0273786170871,40,36
"by_cell_type","patient_1015","Dendritic cells","IFIT2",0,3885.30811396904,12.9239989452713,40,36
"by_cell_type","patient_1015","Dendritic cells","IRF7",354.16045332538,4864.16480934883,3.77783002663856,40,36
"by_cell_type","patient_1015","Dendritic cells","TNFSF10",74.5600954369222,6927.29353653394,6.528206000424,40,36
"by_cell_type","patient_1015","Dendritic cells","OAS1",149.120190873844,3614.24010601771,4.59451514186408,40,36
"by_cell_type","patient_1015","Dendritic cells","PLSCR1",484.640620339994,4186.49478947051,3.10944023759056,40,36
"by_cell_type","patient_1015","Dendritic cells","BST2",1006.56128839845,4578.03746762243,2.18473534213364,40,36
"by_cell_type","patient_1015","Dendritic cells","CXCL10",37.2800477184611,44003.3732907656,10.1857902783708,40,36
"by_cell_type","patient_1015","Dendritic cells","APOBEC3A",18.6400238592305,7484.48888621167,8.61126373569742,40,36
"by_cell_type","patient_1015","Dendritic cells","IFITM3",447.360572621533,11701.1023432323,4.70751262240915,40,36
"by_cell_type","patient_1015","Dendritic cells","RSAD2",0,6053.85217757966,13.5637568828652,40,36
"by_cell_type","patient_1015","Dendritic cells","TYMP",3467.04443781688,6851.99686765857,0.982715392263501,40,36
"by_cell_type","patient_1015","Dendritic cells","VIM",5852.96749179839,4623.21546894765,-0.340238884261307,40,36
"by_cell_type","patient_1015","Dendritic cells","ANXA1",5964.80763495377,5496.65682790193,-0.117910902116838,40,36
"by_cell_type","patient_1015","Dendritic cells","CCR7",4100.80524903072,6987.53087163424,0.768802858246815,40,36
"by_cell_type","patient_1015","Dendritic cells","HSPA8",2106.32269609305,2725.73941328836,0.371843356151748,40,36
"by_cell_type","patient_1015","Dendritic cells","EMP3",6710.40858932299,5210.52948617553,-0.364939687841748,40,36
"by_cell_type","patient_1015","Dendritic cells","LTB",260.960334029228,542.136015902656,1.0533927127436,40,36
"by_cell_type","patient_1015","Dendritic cells","RGCC",484.640620339994,15.0593337750738,-4.96255078706128,40,36
"by_cell_type","patient_1015","Dendritic cells","CREM",857.441097524605,692.729353653394,-0.30754585767361,40,36
"by_cell_type","patient_1015","FCGR3A+ Monocytes","TIMP1",31926.5673349455,9574.74990854158,-1.73739799389097,164,159
"by_cell_type","patient_1015","FCGR3A+ Monocytes","FTH1",360163.299269314,155618.069659775,-1.21063895600405,164,159
"by_cell_type","patient_1015","FCGR3A+ Monocytes","MS4A7",4176.09277894792,5458.06999617346,0.38619656547732,164,159
"by_cell_type","patient_1015","FCGR3A+ Monocytes","FCGR3A",5887.09467717191,4520.35843288634,-0.381081613079841,164,159
"by_cell_type","patient_1015","FCGR3A+ Monocytes","SOD2",10094.3911381543,12476.1892747663,0.305609808783009,164,159
"by_cell_type","patient_1015","FCGR3A+ Monocytes","S100A11",11488.1556023611,9541.11003183173,-0.267905354989741,164,159
"by_cell_type","patient_1015","FCGR3A+ Monocytes","TYROBP",8549.80887744754,9427.57544793598,0.140986765881877,164,159
"by_cell_type","patient_1015","FCGR3A+ Monocytes","FCER1G",9314.2990872923,6795.25509539008,-0.45489078994593,164,159
"by_cell_type","patient_1015","FCGR3A+ Monocytes","ACTB",21442.1301713602,6656.49060396194,-1.6875398417856,164,159
"by_cell_type","patient_1015","FCGR3A+ Monocytes","SAT1",6942.81925267181,12846.2279185747,0.887703536598037,164,159
"by_cell_type","patient_1015","FCGR3A+ Monocytes","FTL",112993.733260525,64512.8735603184,-0.808578979625748,164,159
"by_cell_type","patient_1015","FCGR3A+ Monocytes","CXCL16",2813.53199677562,1618.91906666162,-0.797162364049052,164,159
"by_cell_type","patient_1015","FCGR3A+ Monocytes","PSAP",5008.19096653405,3439.67739358235,-0.541950641089173,164,159
"by_cell_type","patient_1015","FCGR3A+ Monocytes","CTSS",2948.74795225837,3183.17333366973,0.11034519398088,164,159
"by_cell_type","patient_1015","FCGR3A+ Monocytes","CST3",6006.70879163741,5908.00334716773,-0.0239020733065249,164,159
"by_cell_type","patient_1015","FCGR3A+ Monocytes","SH3BGRL3",5512.65049275815,1934.29291081648,-1.51069782649353,164,159
"by_cell_type","patient_1015","FCGR3A+ Monocytes","S100A10",4160.49093793068,2220.23186285022,-0.905891937880289,164,159
"by_cell_type","patient_1015","FCGR3A+ Monocytes","CD63",4368.51548482721,3448.08736275982,-0.341302704138078,164,159
"by_cell_type","patient_1015","FCGR3A+ Monocytes","GAPDH",3796.44798086174,1551.63931324192,-1.2905821804701,164,159
"by_cell_type","patient_1015","FCGR3A+ Monocytes","S100A6",5918.29835920639,2560.83561453747,-1.20840800489585,164,159
"by_cell_type","patient_1015","FCGR3A+ Monocytes","C15orf48",7410.87448318902,8023.11059529967,0.114510466600532,164,159
"by_cell_type","patient_1015","FCGR3A+ Monocytes","PFN1",8939.85490287854,2699.60010596561,-1.72731920676975,164,159
"by_cell_type","patient_1015","FCGR3A+ Monocytes","LGALS1",3713.23816210313,1808.14337315454,-1.03796413478557,164,159
"by_cell_type","patient_1015","FCGR3A+ Monocytes","CD74",6381.15297605117,6610.23577348589,0.0508806929892902,164,159
"by_cell_type","patient_1015","FCGR3A+ Monocytes","HLA-DRA",NA,NA,NA,164,159
"by_cell_type","patient_1015","FCGR3A+ Monocytes","HLA-DRB1",NA,NA,NA,164,159
"by_cell_type","patient_1015","FCGR3A+ Monocytes","HLA-DPA1",NA,NA,NA,164,159
"by_cell_type","patient_1015","FCGR3A+ Monocytes","HLA-DPB1",NA,NA,NA,164,159
"by_cell_type","patient_1015","FCGR3A+ Monocytes","HLA-DQB1",NA,NA,NA,164,159
"by_cell_type","patient_1015","FCGR3A+ Monocytes","HLA-DQA1",NA,NA,NA,164,159
